Length,Diameter,Height,Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
1.5,1.1875,0.3875,32.27590575,6.50621025,8.788345,9,0,0,1
1.175,0.925,0.35,14.13222575,3.47281375,4.1106775,10,0,1,0
1.4375,1.1125,0.425,28.98736375,6.16601625,6.463686,9,0,0,1
1.25,0.9625,0.3,17.95940825,3.5436875,6.6621325,14,0,0,1
1.3,0.9875,0.2875,18.27125275,3.52951275,5.273007,11,0,1,0
0.7875,0.6,0.175,3.8838815,0.89300925,1.13398,8,0,1,0
1.75,1.35,0.5375,56.075311,8.85921875,20.128145,24,1,0,0
1.2625,0.975,0.3125,15.43630275,4.252425,3.98310475,7,1,0,0
1.025,0.75,0.225,7.93786,1.63009625,2.1262125,8,0,1,0
1.625,1.2375,0.4,34.23202125,7.64019025,9.07184,10,0,0,1
0.6125,0.4375,0.1375,2.22543575,0.510291,0.56699,5,0,1,0
1.3625,1.075,0.3875,22.77882325,4.082328,6.463686,7,0,0,1
1.3125,1.0125,0.375,22.5378525,5.8116475,7.2291225,14,0,1,0
1.3875,1.1,0.375,23.756881,4.139027,6.520385,8,0,0,1
0.925,0.6875,0.2,6.59125875,1.587572,2.041164,6,0,1,0
0.6875,0.4875,0.175,2.48058125,0.623689,0.72291225,4,0,1,0
1.45,1.125,0.35,28.7180435,6.123492,10.20582,14,0,0,1
1.525,1.225,0.4,31.524644,6.463686,9.6671795,10,0,0,1
0.925,0.7125,0.2625,7.654365,1.65844575,2.36718325,9,1,0,0
1.2625,0.975,0.2875,18.71067,4.40834725,4.9611625,8,1,0,0
1.0125,0.7625,0.2625,10.27669375,1.99863975,3.5436875,10,0,1,0
1.375,1.05,0.4,38.00250475,8.8166945,9.752228,10,0,0,1
1.3125,1.0875,0.3875,30.1922175,6.6054335,8.0796075,8,0,0,1
1.375,1.125,0.3875,22.38193025,4.5075705,7.087375,12,0,0,1
1.2125,0.9125,0.3125,12.076887,2.73572675,4.2807745,8,0,1,0
1.5625,1.1875,0.4,30.74503275,6.67630725,8.80251975,10,0,0,1
1.5875,1.2875,0.425,36.1456125,8.107957,9.63883,16,0,0,1
1.6125,1.3125,0.4,42.73687125,6.9456275,12.26115875,11,0,0,1
1.2625,0.9625,0.2625,15.66309875,3.52951275,4.40834725,9,0,0,1
1.225,1.0,0.3625,18.80989325,3.67126025,7.12989925,13,1,0,0
1.5125,1.175,0.3875,27.612413,6.350288,9.48290775,9,1,0,0
1.4,1.125,0.4625,30.333965,4.9611625,11.623295,19,0,0,1
1.875,1.375,0.4875,51.95045875,10.375917,12.47378,11,1,0,0
0.9875,0.8125,0.2625,8.674947,2.08368825,2.6932025,8,0,1,0
1.05,0.7875,0.25,9.73805325,2.25378525,2.551455,6,0,1,0
1.45,1.15,0.4,30.1355185,7.66853975,7.44174375,9,0,0,1
0.5875,0.425,0.1625,1.77184375,0.396893,0.623689,6,0,1,0
1.7375,1.375,0.55,43.98424925,10.87203325,12.6155275,13,0,0,1
1.5875,1.2625,0.4625,36.95357325,8.3631025,11.623295,17,1,0,0
1.475,1.175,0.3625,27.612413,6.690482,8.1930055,8,0,1,0
1.575,1.325,0.45,36.27318525,7.257472,8.9300925,9,0,0,1
0.95,0.7125,0.2375,6.8889285,1.88524175,2.1262125,7,0,1,0
1.5625,1.2375,0.3875,29.72445075,6.010094,9.11436425,11,0,0,1
1.275,1.0,0.325,16.25843825,3.86970675,5.5281525,13,1,0,0
1.0875,0.8125,0.275,12.28950825,2.79242575,4.3941725,7,1,0,0
1.45,1.1125,0.375,25.13183175,5.9250455,7.2291225,11,0,1,0
1.3125,0.95,0.3375,17.4349425,4.5075705,4.9611625,8,0,1,0
1.125,0.85,0.325,10.53183925,2.25378525,2.9766975,9,0,0,1
1.3625,1.1,0.4375,21.95668775,5.31553125,7.5126175,11,1,0,0
1.2,1.0,0.3125,21.5172705,5.0745605,6.80388,15,1,0,0
1.475,1.175,0.375,28.22192725,6.577084,6.80388,8,0,0,1
0.9,0.675,0.225,6.577084,1.23320325,1.587572,8,0,1,0
1.65,1.2375,0.4875,46.13881125,10.19164525,13.7495075,10,0,0,1
1.375,1.15,0.325,20.08562075,4.12485225,5.8116475,12,0,0,1
1.1,0.85,0.3125,13.87708025,2.48058125,5.6699,13,0,1,0
1.3625,1.0875,0.375,19.43358225,4.1106775,6.3786375,10,1,0,0
1.4,1.0875,0.325,22.0275615,4.9044635,6.293589,9,0,1,0
1.025,0.7625,0.25,7.49844275,1.85689225,2.4097075,7,0,1,0
1.7,1.375,0.4375,50.972401,11.12717875,12.8990225,19,1,0,0
1.5625,1.225,0.4125,31.9498865,6.70465675,9.02931575,9,1,0,0
1.375,1.05,0.2875,18.937466,3.8838815,5.9250455,11,0,1,0
1.45,1.125,0.35,23.359988,5.00368675,7.4559185,10,0,0,1
1.125,0.9125,0.3125,13.097469,2.79242575,3.72795925,8,0,1,0
0.9,0.675,0.225,5.88252125,1.1056305,1.757669,6,0,1,0
1.175,0.9125,0.2625,11.92096475,2.93417325,3.96893,9,1,0,0
1.1875,0.9625,0.3,15.932419,2.56562975,4.3374735,8,0,0,1
1.5875,1.2375,0.425,38.82464025,8.66077225,10.3475675,10,0,0,1
1.575,1.2125,0.3875,36.230661,7.7961125,8.788345,8,0,0,1
1.3125,1.0,0.35,18.540573,4.53592,4.7910655,7,0,1,0
1.3125,0.95,0.3125,18.427175,4.3941725,4.5075705,7,0,0,1
1.325,1.025,0.35,19.3060095,4.01145425,5.20213325,6,0,0,1
0.75,0.55,0.1625,3.38776525,0.43941725,0.9922325,5,0,1,0
1.375,1.125,0.425,22.963095,4.4508715,6.23689,11,0,0,1
1.05,0.7625,0.225,9.298636,1.74349425,2.324659,6,0,1,0
1.475,1.1375,0.3875,25.10348225,5.329706,7.7961125,10,0,0,1
1.6625,1.2875,0.45,39.3774555,9.185238,11.1980525,10,1,0,0
1.0625,0.775,0.2375,8.71747125,2.11203775,2.6365035,7,0,1,0
1.1125,0.925,0.3125,14.5999925,2.4664065,4.5075705,9,0,0,1
0.6,0.4375,0.1375,1.99863975,0.396893,0.5953395,5,0,1,0
1.45,1.0875,0.375,23.643483,4.29494925,6.520385,8,1,0,0
0.8125,0.625,0.1375,4.706017,1.4458245,1.2757275,5,0,1,0
1.475,1.225,0.4125,34.2178465,6.6621325,8.7599955,10,0,0,1
1.4625,1.1375,0.35,27.499015,5.2446575,8.3631025,9,0,0,1
1.0,0.7875,0.225,9.19941275,2.0695135,2.494756,8,0,1,0
1.125,0.875,0.3375,15.87572,3.8838815,4.1106775,13,1,0,0
1.65,1.2375,0.525,43.885026,9.99319875,11.12717875,10,1,0,0
1.7875,1.3125,0.5,53.580555,12.360382,12.20445975,10,0,0,1
1.4,1.1375,0.4,27.4139665,5.8683465,7.767763,9,1,0,0
0.9,0.6625,0.225,5.82582225,1.0489315,1.65844575,7,0,1,0
1.0625,0.7625,0.275,10.1774705,2.48058125,2.76407625,9,0,0,1
1.325,1.075,0.35,19.1926115,2.73572675,6.520385,8,0,1,0
1.4625,1.1625,0.35,25.741346,4.57844425,8.9300925,13,1,0,0
0.875,0.7,0.1875,5.556502,1.13398,1.814368,8,0,1,0
1.375,1.0625,0.4,22.4811535,5.76912325,6.0951425,9,0,0,1
1.85,1.425,0.45,53.08443875,12.1052365,12.643877,10,0,0,1
1.625,1.3125,0.4375,41.71628925,8.9300925,11.3114505,11,0,0,1
1.6375,1.3625,0.4125,45.99706375,8.4765005,14.5432935,12,1,0,0
1.125,0.8625,0.2875,14.061352,3.3168915,3.96893,12,1,0,0
1.1375,0.875,0.3375,15.20950675,2.42388225,3.75630875,7,0,1,0
0.7375,0.5625,0.2,3.515338,0.907184,1.13398,9,0,1,0
1.2125,0.9875,0.4,18.71067,3.628736,6.6621325,14,1,0,0
1.55,1.2125,0.4375,36.0322145,8.71747125,10.489315,11,1,0,0
1.45,1.125,0.3875,26.365035,6.973977,7.5126175,9,1,0,0
1.2,0.9375,0.3,16.7120303,3.628736,4.876114,11,0,0,1
1.425,1.05,0.4,25.16018125,5.42892925,6.3219385,8,1,0,0
1.675,1.3,0.4375,41.82968725,10.7444605,10.602713,10,0,0,1
1.5875,1.2375,0.4875,36.7693015,8.46232575,10.489315,11,1,0,0
1.65,1.3125,0.45,48.00987825,11.35397475,11.90679,15,0,1,0
1.3125,1.0,0.35,19.71707725,4.53592,7.1724235,10,0,1,0
1.8875,1.45,0.5125,56.88327175,11.38232425,16.8679525,10,0,0,1
1.3,1.0,0.325,16.51358375,3.86970675,5.10291,10,0,1,0
1.7875,1.4625,0.575,58.75433875,11.60912025,16.0174675,10,1,0,0
1.2875,1.05,0.375,19.06503875,3.78465825,6.6621325,10,0,1,0
0.8875,0.7,0.25,6.44951125,1.28990225,2.4097075,11,0,1,0
1.0,0.7625,0.2125,8.4198015,1.99863975,2.83495,10,0,0,1
1.2125,0.925,0.35,16.23008875,4.01145425,4.9611625,10,0,0,1
1.575,1.2875,0.425,39.2640575,8.37727725,10.77281,11,0,0,1
1.4875,1.1625,0.375,29.07241225,7.78193775,8.1930055,11,1,0,0
1.4,1.1375,0.4125,24.38057,4.80524025,6.9456275,11,0,0,1
1.625,1.25,0.475,41.503668,9.6104805,12.03436275,9,1,0,0
1.1,0.8625,0.2625,12.14776075,2.3530085,3.742134,11,1,0,0
1.1625,0.9,0.2875,16.42853525,3.95475525,3.40194,7,0,0,1
1.375,1.1,0.375,25.35862775,4.2807745,9.07184,19,1,0,0
1.4125,1.175,0.4875,32.375129,7.314171,9.922325,17,0,0,1
1.5,1.175,0.4125,30.0221205,6.8322295,7.7961125,9,0,0,1
1.4,1.0875,0.3375,20.41164,2.9199985,7.1157245,11,0,1,0
1.425,1.1125,0.375,27.99513125,5.8683465,7.0590255,8,0,0,1
1.1875,0.9125,0.25,3.72795925,2.48058125,3.4869885,7,0,1,0
1.4125,1.125,0.35,28.50542225,6.917278,7.5126175,12,0,0,1
1.3625,1.125,0.375,27.725811,5.40057975,8.50485,11,0,0,1
1.375,1.1,0.3875,26.818627,5.17378375,9.4970825,16,1,0,0
1.1,0.8625,0.25,10.375917,2.56562975,3.40194,13,0,1,0
1.2625,0.95,0.325,18.597272,5.06038575,6.23689,13,0,0,1
2.0,1.575,0.4875,71.610837,16.726205,17.57669,23,1,0,0
1.2375,0.9625,0.3375,18.78154375,4.63514325,5.2446575,11,1,0,0
1.3125,1.0125,0.3375,21.47474625,6.123492,5.5281525,10,0,0,1
1.8,1.45,0.4875,59.6189985,13.60776,15.23785625,10,1,0,0
1.4875,1.0875,0.4,29.9654215,6.350288,8.788345,9,0,0,1
1.4125,1.075,0.375,23.5584345,4.91863825,6.2085405,10,0,0,1
1.5875,1.1875,0.375,33.57998275,8.7032965,8.2497045,10,1,0,0
1.4625,1.0875,0.4375,27.839209,7.07320025,7.654365,10,1,0,0
1.425,1.125,0.4375,27.08794725,4.72019175,8.3631025,18,1,0,0
1.5875,1.2375,0.4875,33.225614,8.83086925,9.85145125,11,0,0,1
1.4875,1.1875,0.4125,34.3879435,6.90310325,7.767763,9,0,0,1
1.325,1.0,0.4125,21.885814,5.59902625,6.520385,12,1,0,0
1.2125,0.925,0.25,14.5432935,3.04757125,3.685435,7,0,1,0
1.3125,1.025,0.4375,24.777463,5.8683465,5.8116475,18,0,1,0
1.325,1.0875,0.3875,19.8163005,4.52174525,5.8116475,10,0,0,1
1.8,1.4,0.4375,48.94541175,9.68135425,14.8834875,17,1,0,0
1.575,1.2125,0.475,35.25260325,8.66077225,11.056305,21,1,0,0
1.55,1.1875,0.4375,28.81726675,6.066793,9.2135875,10,1,0,0
1.55,1.275,0.375,41.276872,8.15048125,9.07184,13,1,0,0
1.175,0.8625,0.3,10.44679075,1.74349425,3.5436875,8,0,1,0
1.575,1.2625,0.425,30.94347925,7.540967,8.50485,9,0,0,1
1.25,0.9375,0.35,17.123098,4.01145425,5.0745605,15,1,0,0
1.5,1.1625,0.3875,28.81726675,6.98815175,6.3786375,10,0,0,1
1.2125,0.9625,0.2625,15.762322,2.948348,3.7704835,7,0,0,1
1.5375,1.175,0.3875,34.0194,9.07184,8.278054,8,0,0,1
1.175,0.925,0.3,16.42853525,6.4353365,3.96893,9,0,0,1
1.175,0.9375,0.325,16.42853525,4.649318,5.5281525,13,0,0,1
1.1625,0.875,0.3,14.75591475,4.60679375,5.2446575,11,0,0,1
1.2875,0.9375,0.275,17.19397175,3.7137845,4.252425,6,1,0,0
1.525,1.2,0.4125,35.266778,7.2858215,8.6465975,12,0,0,1
1.0125,0.7625,0.3,9.02931575,2.56562975,2.6932025,7,0,0,1
0.95,0.725,0.25,6.7188315,1.11980525,2.324659,6,0,1,0
1.3125,1.0125,0.4,22.452804,4.12485225,7.93786,13,0,0,1
1.0,0.775,0.2875,9.82310175,1.97029025,3.2601925,10,1,0,0
1.1125,0.875,0.2875,10.24834425,1.97029025,3.3168915,8,0,0,1
1.55,1.2125,0.45,33.40988575,7.52679225,11.056305,13,0,1,0
1.45,1.15,0.45,29.80949925,7.35669525,7.824462,8,1,0,0
1.525,1.2125,0.3625,37.71900975,6.39281225,8.12213175,9,0,0,1
0.575,0.45,0.125,1.814368,0.38271825,0.56699,5,0,1,0
0.9125,0.6625,0.3375,6.27941425,1.3324265,1.71514475,7,0,1,0
1.4625,1.1625,0.4125,25.0893075,4.60679375,7.767763,10,0,0,1
1.25,1.025,0.35,18.75319425,4.60679375,5.556502,9,0,1,0
1.325,1.0875,0.425,23.11901725,4.3941725,7.7961125,13,1,0,0
1.2875,0.975,0.325,16.31513725,3.685435,5.23048275,9,1,0,0
1.6,1.2125,0.375,31.127751,6.293589,9.00096625,10,0,0,1
1.1375,0.875,0.3125,12.71475075,2.891649,3.78465825,16,1,0,0
1.625,1.3625,0.4,35.22425375,8.391452,13.60776,15,0,0,1
0.875,0.6625,0.275,5.9250455,1.6726205,2.1262125,9,0,1,0
1.15,0.8875,0.275,12.06271225,2.2963095,3.685435,7,0,1,0
1.075,0.8125,0.3,12.6155275,2.82077525,4.3941725,8,1,0,0
1.5875,1.2625,0.4125,35.4652245,6.4353365,10.84368375,11,1,0,0
1.25,0.925,0.2875,16.28678775,3.175144,3.9972795,7,0,1,0
1.2,0.8875,0.275,12.74310025,2.5231055,3.96893,8,0,1,0
1.725,1.3625,0.5125,54.7995835,12.1619355,14.118051,13,1,0,0
0.95,0.6875,0.2375,6.87475375,1.37495075,5.953395,6,0,1,0
1.375,1.0375,0.3375,23.09066775,5.25883225,4.9611625,8,1,0,0
1.5125,1.1875,0.4125,29.937072,6.22271525,10.1207715,9,1,0,0
1.0875,0.8625,0.3,12.68640125,3.175144,3.5436875,7,0,1,0
1.6125,1.225,0.4,32.431828,8.1930055,9.0434905,8,1,0,0
1.575,1.225,0.3875,34.8415355,8.221355,9.4970825,11,0,0,1
1.55,1.275,0.5125,38.20095125,7.27164675,13.60776,14,1,0,0
1.2125,0.925,0.3875,27.442316,6.95980225,6.70465675,9,0,0,1
1.0875,0.8875,0.3125,11.55242125,2.097863,4.6776675,9,0,1,0
1.4375,1.0875,0.3375,28.122704,6.30776375,6.7755305,10,0,0,1
1.1875,0.975,0.3,15.03940975,3.27436725,4.819415,10,1,0,0
1.5625,1.2,0.4,32.36095425,6.08096775,8.221355,9,0,0,1
1.5125,1.225,0.375,32.16250775,7.15824875,9.922325,10,1,0,0
1.5625,1.2125,0.4375,38.96638775,7.69688925,9.412034,9,1,0,0
0.9875,0.775,0.2125,8.9867915,1.43164975,2.65067825,7,0,1,0
1.45,1.1875,0.4125,29.44095575,7.37087,8.6465975,13,1,0,0
1.45,1.0875,0.3875,24.90503575,4.77689075,6.87475375,10,1,0,0
1.325,1.025,0.3875,20.28406725,4.77689075,6.066793,11,0,0,1
1.15,0.875,0.275,13.25339125,2.8066005,3.89805625,7,0,1,0
1.6125,1.25,0.45,36.24483575,8.49067525,9.7805775,13,1,0,0
1.8,1.375,0.5,56.59977675,13.2959155,14.78426425,10,1,0,0
1.3375,1.0375,0.4625,23.85610425,4.49339575,8.50485,15,1,0,0
1.55,1.25,0.375,36.6559035,8.88756825,10.035723,10,1,0,0
1.475,1.1,0.375,24.73493875,6.0951425,6.9456275,8,0,0,1
0.45,0.3375,0.2,0.9355335,0.1984465,0.283495,5,0,1,0
1.625,1.3125,0.4625,42.184056,9.5537815,10.716111,11,0,0,1
1.5125,1.175,0.4125,33.38153625,6.44951125,8.278054,9,1,0,0
1.0,0.75,0.275,8.9300925,1.8994165,3.40194,9,0,1,0
1.5875,1.25,0.4375,41.8722115,8.51902475,11.056305,12,1,0,0
1.3125,1.025,0.325,28.066005,6.8889285,8.3631025,15,0,0,1
0.925,0.725,0.225,6.93145275,1.85689225,2.1262125,7,0,1,0
0.7875,0.525,0.15,3.5436875,1.06310625,0.9922325,5,0,1,0
0.8625,0.675,0.2375,5.5848515,1.417475,1.984465,9,0,0,1
1.7,1.375,0.525,49.45570275,8.6465975,17.7184375,17,1,0,0
1.375,1.1,0.3375,23.91280325,5.65572525,5.2446575,8,1,0,0
0.8,0.6,0.2125,4.819415,1.3324265,1.3891255,7,0,0,1
1.475,1.1625,0.4125,31.6096925,7.7394135,7.7961125,10,0,0,1
0.6375,0.475,0.125,2.3530085,0.60951425,0.7654365,6,0,1,0
0.9125,0.7125,0.2125,6.25106475,1.45999925,1.984465,9,0,0,1
1.625,1.3,0.375,35.096681,8.391452,9.36950975,10,0,1,0
1.2625,0.9125,0.2875,14.7700895,2.721552,4.252425,8,0,0,1
0.875,0.6625,0.2375,5.6415505,1.3891255,1.70097,5,0,1,0
1.675,1.25,0.475,43.0628905,10.999606,11.7650425,10,0,0,1
0.4875,0.375,0.1125,1.06310625,0.170097,0.3118445,3,0,1,0
1.1375,0.8625,0.275,12.303683,2.42388225,3.44446425,8,0,1,0
0.8375,0.625,0.225,5.1312595,1.17650425,1.70097,7,0,0,1
1.3625,1.0375,0.5,38.498621,9.015141,11.4248485,10,1,0,0
1.5625,1.2,0.425,38.42774725,7.597666,9.59630575,10,0,0,1
1.5125,1.25,0.4625,31.70891575,7.32834575,9.4970825,9,1,0,0
1.4875,1.125,0.3625,27.1871705,5.85417175,7.18659825,10,0,0,1
1.1625,0.875,0.3375,17.76096175,4.09650275,4.9611625,8,1,0,0
1.3,0.975,0.325,15.71979775,3.10427025,5.37223025,7,0,1,0
1.025,0.775,0.275,8.9300925,2.324659,2.6932025,9,0,1,0
1.125,0.85,0.2375,9.19941275,1.814368,2.9766975,8,0,1,0
1.875,1.4875,0.5125,62.95006475,11.9351395,17.860185,12,0,0,1
1.1375,0.9,0.2875,12.9557215,2.42388225,4.1673765,10,0,1,0
1.5,1.1875,0.425,32.07745925,7.711064,8.7599955,10,0,0,1
1.625,1.275,0.3875,33.7075555,7.881161,10.33339275,13,1,0,0
1.125,0.8375,0.2625,10.262519,2.25378525,3.10427025,7,0,1,0
1.275,1.0,0.325,18.24290325,4.72019175,5.8116475,12,0,0,1
1.1875,0.8875,0.25,14.27397325,2.5798045,3.96893,8,0,1,0
0.95,0.725,0.2625,7.2858215,1.4458245,2.4097075,10,1,0,0
0.6875,0.55,0.2,3.86970675,0.80796075,1.190679,6,0,1,0
1.4125,1.0875,0.3875,22.169309,4.762716,8.0796075,14,0,1,0
1.475,1.2125,0.5125,34.91240925,6.747181,11.90679,13,1,0,0
1.05,0.75,0.2625,8.958442,1.984465,2.93417325,7,0,1,0
0.8375,0.6625,0.2625,6.293589,1.587572,2.1262125,7,0,0,1
1.7,1.2875,0.4,34.99745775,7.44174375,9.2135875,11,0,0,1
0.6875,0.4875,0.175,2.26796,0.60951425,0.7087375,5,1,0,0
1.1375,0.875,0.2625,12.60135275,3.0333965,3.16096925,7,0,1,0
1.2875,0.9875,0.3125,18.80989325,3.96893,4.819415,8,0,1,0
0.9375,0.6875,0.225,6.180191,1.14815475,2.14038725,6,0,1,0
1.45,1.0625,0.3875,24.7491135,7.0590255,6.7755305,10,1,0,0
0.8625,0.6375,0.2375,5.1879585,1.09145575,1.70097,6,0,1,0
1.0125,0.7125,0.225,7.49844275,1.43164975,2.1262125,6,0,1,0
1.1125,0.8,0.3,10.716111,2.33883375,3.40194,8,0,1,0
0.7125,0.5375,0.175,3.04757125,0.63786375,0.7654365,6,0,1,0
0.9375,0.6875,0.2125,6.23689,1.417475,1.71514475,7,0,1,0
1.425,1.1,0.325,21.72989175,5.06038575,5.726599,10,0,1,0
1.5125,1.1875,0.4375,35.50774875,8.66077225,9.7238785,9,0,0,1
1.6375,1.275,0.4,30.957654,8.00873375,10.489315,14,1,0,0
1.2625,0.95,0.3375,15.26620575,2.6932025,4.6776675,9,0,1,0
1.4,1.0875,0.3125,24.87668625,6.08096775,8.221355,13,1,0,0
1.5,1.175,0.3375,27.499015,5.54232725,7.484268,11,1,0,0
0.95,0.6875,0.25,6.39281225,1.3891255,2.4097075,10,0,1,0
1.15,0.8625,0.2875,11.94931425,2.891649,3.1467945,6,0,1,0
1.7,1.375,0.475,51.2275465,10.36174225,14.5999925,11,1,0,0
1.55,1.2125,0.425,34.246196,8.63242275,9.355335,15,0,1,0
1.4,1.0625,0.35,26.01066625,5.59902625,7.37087,10,0,1,0
1.0875,0.8625,0.2875,11.850091,2.08368825,3.005047,7,0,1,0
1.4375,1.2,0.375,24.79163775,5.4714535,8.221355,12,1,0,0
1.55,1.2,0.4125,29.5685285,6.2652395,8.788345,10,1,0,0
1.45,1.15,0.45,32.4601775,7.8528115,9.2135875,11,0,0,1
0.925,0.6875,0.25,6.50621025,1.31825175,1.984465,7,0,1,0
1.0875,0.85,0.3,11.226402,2.2963095,3.5436875,8,0,1,0
1.2875,1.0,0.3125,17.4349425,3.4869885,5.00368675,8,1,0,0
1.4375,1.1,0.3625,24.664065,6.22271525,6.3786375,8,0,0,1
1.275,1.0125,0.375,19.94387325,3.798833,5.34388075,8,0,0,1
0.625,0.475,0.15,2.16873675,0.32601925,0.69456275,6,0,1,0
1.15,0.8625,0.2625,11.7650425,2.4664065,3.118445,8,0,1,0
1.3375,1.075,0.3875,22.24018275,4.7910655,6.9456275,10,0,0,1
1.725,1.2625,0.5,53.070264,11.38232425,13.60776,10,0,0,1
1.425,1.1375,0.4375,28.91649,6.08096775,8.221355,9,0,0,1
1.4875,1.1875,0.35,29.21415975,6.1518415,7.881161,10,0,0,1
0.9,0.6875,0.2375,6.1518415,1.23320325,2.551455,7,0,1,0
1.475,1.0375,0.375,24.96173475,6.633783,6.6621325,11,1,0,0
1.7,1.35,0.4875,50.53298375,9.17106325,12.14776075,11,0,0,1
1.425,1.075,0.3,30.09299425,4.7343665,8.788345,15,0,0,1
1.625,1.2625,0.475,36.117263,6.520385,11.0846545,11,0,0,1
1.4,1.1,0.3875,27.51318975,7.4559185,7.2291225,9,1,0,0
1.5375,1.1375,0.3625,31.62386725,6.747181,8.9300925,10,1,0,0
1.8125,1.325,0.475,49.0871593,11.283101,11.4815475,11,1,0,0
1.4375,1.1125,0.425,22.72212425,4.15320175,7.087375,9,0,1,0
1.5625,1.1875,0.4375,32.41765325,7.01650125,9.8939755,10,1,0,0
0.7375,0.5375,0.1875,3.6570855,0.83631025,1.13398,7,0,0,1
1.55,1.2125,0.4125,32.10580875,7.10154975,8.00873375,9,0,0,1
1.0625,0.7875,0.2375,10.41844125,1.91359125,2.79242575,7,0,1,0
1.6,1.2875,0.5125,43.47395825,9.48290775,11.41067375,9,1,0,0
0.9375,0.6875,0.25,6.59125875,1.190679,1.8427175,6,0,1,0
1.4875,1.1625,0.4375,31.6096925,7.200773,11.056305,13,0,0,1
0.8,0.6125,0.2,4.49339575,0.92135875,1.417475,13,0,1,0
1.1375,0.9,0.275,12.43125575,2.778251,3.5436875,10,1,0,0
1.65,1.25,0.3875,39.02308675,8.164656,9.4970825,12,1,0,0
1.7375,1.375,0.3875,52.43240025,12.530479,11.83591625,10,1,0,0
1.575,1.275,0.4375,38.03085425,7.427569,10.6310625,10,0,0,1
1.475,1.1375,0.3625,30.4190135,5.386405,8.0796075,14,0,0,1
1.45,1.15,0.375,28.22192725,6.010094,7.37087,19,1,0,0
0.95,0.8125,0.275,8.80251975,2.097863,2.9766975,10,1,0,0
1.6125,1.275,0.5,44.43784125,10.4042665,13.04077,12,1,0,0
1.2875,0.875,0.3875,26.15241375,5.613201,7.7394135,9,0,0,1
1.1625,0.95,0.325,12.870673,2.26796,4.3941725,11,0,1,0
1.3625,1.025,0.3125,19.66037825,4.139027,5.953395,11,1,0,0
1.2625,0.9625,0.3625,19.20678625,5.0745605,5.6699,15,0,0,1
1.3125,1.025,0.375,20.071446,4.2807745,7.087375,12,1,0,0
1.4875,1.1625,0.375,31.19862475,4.706017,7.5126175,8,1,0,0
1.8,1.4375,0.5375,61.6034635,15.989118,15.20950675,12,0,0,1
0.3875,0.2875,0.0625,0.680388,0.1417475,0.21262125,5,0,0,1
0.675,0.4875,0.15,2.0695135,0.66621325,0.850485,5,0,1,0
1.6125,1.25,0.475,44.21104525,10.53183925,10.90038275,14,0,0,1
0.5,0.3625,0.125,1.020582,0.226796,0.3118445,4,0,1,0
1.45,1.1125,0.375,24.323871,4.422522,7.1724235,8,1,0,0
1.4,1.1,0.35,27.5273645,5.79747275,7.5126175,14,0,0,1
1.3375,0.9625,0.45,30.71668325,6.50621025,8.618248,8,0,1,0
0.775,0.5875,0.1875,4.29494925,0.89300925,1.417475,7,0,1,0
1.4,1.075,0.325,20.638436,4.06815325,6.16601625,8,0,1,0
1.1625,0.95,0.3375,16.4143605,3.10427025,6.23689,14,1,0,0
1.125,0.85,0.2625,12.43125575,2.62232875,3.40194,8,0,1,0
1.0125,0.625,0.225,8.15048125,1.7860185,2.28213475,7,0,1,0
1.475,1.1375,0.4,30.900955,6.27941425,8.278054,9,0,0,1
1.2625,1.0,0.3125,15.88989475,4.06815325,4.819415,8,0,1,0
1.575,1.225,0.4,30.900955,6.350288,10.035723,12,0,0,1
1.3,0.9875,0.3125,18.7957185,3.7137845,5.40057975,9,0,1,0
1.0625,0.825,0.2,10.2341695,2.33883375,3.5436875,7,0,0,1
1.9,1.5125,0.5375,61.6034635,13.93377925,18.313777,13,0,0,1
1.175,1.0,0.4,14.458245,2.0695135,5.613201,14,0,1,0
1.8125,1.5,0.5,49.2430815,10.16329575,16.8679525,11,1,0,0
0.9,0.675,0.225,6.2085405,1.14815475,1.8427175,6,0,1,0
1.5625,1.1625,0.35,33.8776525,5.8116475,11.3398,13,0,0,1
1.5625,1.1375,0.425,30.674159,6.64795775,8.9300925,9,0,0,1
0.975,0.725,0.25,8.06543275,1.80019325,2.2963095,7,0,1,0
1.6,1.25,0.4375,39.519203,8.2497045,11.3398,10,1,0,0
1.4125,1.1,0.3125,22.736299,5.17378375,6.0951425,9,0,0,1
1.5,1.25,0.3875,37.761534,8.03708325,9.922325,8,1,0,0
1.0375,0.7875,0.2625,9.355335,1.99863975,2.6932025,6,0,1,0
0.975,0.7125,0.2375,7.6827145,1.70097,2.26796,8,0,0,1
1.775,1.4,0.4375,48.874538,12.96989625,13.11164375,13,0,0,1
0.8125,0.6,0.175,4.309124,0.86465975,1.530873,8,0,1,0
1.5625,1.25,0.35,31.071052,6.13766675,8.3631025,10,0,0,1
1.4875,1.15,0.35,28.47707275,5.93922025,7.12989925,9,1,0,0
1.8125,1.4,0.4625,50.802304,10.4042665,12.3320325,11,1,0,0
1.5625,1.2125,0.375,29.596878,8.12213175,7.881161,9,0,1,0
1.375,1.05,0.325,18.030282,4.082328,4.97533725,8,0,1,0
1.425,1.125,0.425,31.127751,5.3013565,11.4815475,20,1,0,0
1.275,1.0,0.375,21.1203775,4.74854125,6.6621325,13,0,1,0
1.4,1.0625,0.3625,19.504456,3.69960975,6.13766675,9,0,1,0
